raw ,ln,LOG10,cellid,gt,ms
20.11932,3.001680547,1.303613298,1,WT,A
20.12107,3.001767525,1.303651072,1,WT,A
20.17021,3.004206763,1.30471042,1,WT,A
20.23476,3.007401918,1.306098058,1,WT,A
20.25947,3.008622339,1.30662808,1,WT,A
20.29967,3.01060463,1.307488978,1,WT,A
20.34967,3.013064696,1.308557371,1,WT,A
20.37479,3.014298352,1.309093141,1,WT,A
20.38207,3.014655593,1.309248289,1,WT,A
20.38226,3.014664915,1.309252337,1,WT,A
20.43267,3.01713509,1.310325121,1,WT,A
20.47516,3.019212444,1.311227304,1,WT,A
20.59334,3.024967723,1.31372679,1,WT,A
20.62688,3.02659508,1.314433542,1,WT,A
20.65346,3.02788286,1.314992818,1,WT,A
20.66197,3.028294812,1.315171727,1,WT,A
20.7469,3.032396838,1.316953214,1,WT,A
20.79017,3.034480279,1.317858041,1,WT,A
20.81632,3.035737294,1.318403955,1,WT,A
20.81635,3.035738736,1.318404581,1,WT,A
20.85028,3.037367377,1.319111892,1,WT,A
20.85893,3.037782154,1.319292027,1,WT,A
20.92863,3.041118078,1.3207408,1,WT,A
20.99909,3.044479103,1.322200475,1,WT,A
21.06212,3.047476166,1.323502083,1,WT,A
21.0794,3.04829626,1.323858245,1,WT,A
21.08816,3.048711746,1.324038688,1,WT,A
21.11502,3.049984636,1.324591497,1,WT,A
21.11518,3.049992213,1.324594788,1,WT,A
21.23961,3.055867835,1.327146538,1,WT,A
21.24045,3.055907383,1.327163713,1,WT,A
21.24132,3.055948341,1.327181502,1,WT,A
21.28547,3.05802468,1.328083244,1,WT,A
21.29429,3.058438962,1.328263164,1,WT,A
21.31384,3.059356627,1.328661701,1,WT,A
21.3386,3.060517639,1.329165922,1,WT,A
21.34039,3.060601521,1.329202352,1,WT,A
21.48547,3.067376893,1.332144858,1,WT,A
21.51444,3.068724338,1.332730046,1,WT,A
21.54337,3.070068113,1.33331364,1,WT,A
21.61606,3.073436557,1.334776537,1,WT,A
21.61615,3.07344072,1.334778345,1,WT,A
21.62528,3.073863001,1.334961739,1,WT,A
21.7207,3.078265723,1.336873817,1,WT,A
21.82438,3.083027694,1.338941915,1,WT,A
21.83365,3.083452358,1.339126344,1,WT,A
21.9478,3.088666907,1.341390994,1,WT,A
21.95874,3.089165238,1.341607417,1,WT,A
21.99886,3.090990634,1.342400176,1,WT,A
22.01576,3.091758561,1.342733682,1,WT,A
22.03575,3.092666134,1.343127837,1,WT,A
22.08426,3.094865138,1.344082851,1,WT,A
22.09382,3.095297931,1.344270811,1,WT,A
22.12418,3.096671128,1.344867183,1,WT,A
22.203,3.100227415,1.346411659,1,WT,A
22.22228,3.101095389,1.346788615,1,WT,A
22.28032,3.103703778,1.347921424,1,WT,A
22.32118,3.105536003,1.34871715,1,WT,A
22.33168,3.106006298,1.348921396,1,WT,A
22.36206,3.107365773,1.349511808,1,WT,A
22.38928,3.108582273,1.350040128,1,WT,A
22.39126,3.108670704,1.350078533,1,WT,A
22.39145,3.10867919,1.350082218,1,WT,A
22.40155,3.109130153,1.350278069,1,WT,A
22.5016,3.113586418,1.3522134,1,WT,A
22.5123,3.114061827,1.352419868,1,WT,A
22.55305,3.115870312,1.353205283,1,WT,A
22.67482,3.121255058,1.355543848,1,WT,A
22.69586,3.122182529,1.355946644,1,WT,A
22.70716,3.122680293,1.35616282,1,WT,A
22.72723,3.123563765,1.356546507,1,WT,A
22.75961,3.124987474,1.357164816,1,WT,A
22.77783,3.125787694,1.357512347,1,WT,A
22.84084,3.128550162,1.358712072,1,WT,A
22.86314,3.129526007,1.359135876,1,WT,A
22.97776,3.134526792,1.361307689,1,WT,A
22.99986,3.135488129,1.361725192,1,WT,A
23.12652,3.140980011,1.364110287,1,WT,A
23.22315,3.145149626,1.365921127,1,WT,A
23.23483,3.145652446,1.366139499,1,WT,A
23.2663,3.147005962,1.366727324,1,WT,A
23.32141,3.149371823,1.367754804,1,WT,A
23.34264,3.150281731,1.368149972,1,WT,A
23.34279,3.150288157,1.368152763,1,WT,A
23.43041,3.154034751,1.369779888,1,WT,A
23.50774,3.157329729,1.371210879,1,WT,A
23.56174,3.15962421,1.372207359,1,WT,A
23.59446,3.161011939,1.372810042,1,WT,A
23.65321,3.163498835,1.373890088,1,WT,A
23.66433,3.163968851,1.374094213,1,WT,A
23.71887,3.166270934,1.375093995,1,WT,A
23.71912,3.166281474,1.375098572,1,WT,A
23.83265,3.171056489,1.377172335,1,WT,A
23.88067,3.173069345,1.378046507,1,WT,A
23.89952,3.173858375,1.378389179,1,WT,A
23.98122,3.177271024,1.379871273,1,WT,A
24.0853,3.181601696,1.38175206,1,WT,A
24.11911,3.183004472,1.382361278,1,WT,A
24.13044,3.183474114,1.382565241,1,WT,A
24.13054,3.183478258,1.382567041,1,WT,A
24.14284,3.183987856,1.382788356,1,WT,A
24.14414,3.184041701,1.382811741,1,WT,A
24.15329,3.184420603,1.382976296,1,WT,A
24.16694,3.184985583,1.383221664,1,WT,A
24.17717,3.185408799,1.383405464,1,WT,A
24.26088,3.188865177,1.38490655,1,WT,A
24.3071,3.190768489,1.385733148,1,WT,A
24.31843,3.191234499,1.385935533,1,WT,A
24.31854,3.191239022,1.385937498,1,WT,A
24.35544,3.192755233,1.38659598,1,WT,A
24.41367,3.195143221,1.38763307,1,WT,A
24.48579,3.198092949,1.38891412,1,WT,A
24.4975,3.198571072,1.389121766,1,WT,A
24.50924,3.199050189,1.389329845,1,WT,A
24.50949,3.199060389,1.389334274,1,WT,A
24.58241,3.202031147,1.390624458,1,WT,A
24.61893,3.203515659,1.391269173,1,WT,A
24.6319,3.204042351,1.391497913,1,WT,A
24.64272,3.204481522,1.391688642,1,WT,A
24.76476,3.209421675,1.393834124,1,WT,A
24.78702,3.210320129,1.394224317,1,WT,A
24.80152,3.210904942,1.394478298,1,WT,A
24.82539,3.21186692,1.39489608,1,WT,A
24.87552,3.213884187,1.395772168,1,WT,A
24.93786,3.216387131,1.396859182,1,WT,A
24.93933,3.216446075,1.396884782,1,WT,A
24.96345,3.217412755,1.397304606,1,WT,A
24.97506,3.217877727,1.39750654,1,WT,A
25.0884,3.222405588,1.399472965,1,WT,A
25.11281,3.223378075,1.399895311,1,WT,A
25.17695,3.225928893,1.401003117,1,WT,A
25.24033,3.228443112,1.402095029,1,WT,A
25.34176,3.232453628,1.403836774,1,WT,A
25.36657,3.233432165,1.404261747,1,WT,A
25.36916,3.233534263,1.404306088,1,WT,A
25.4323,3.23602002,1.405385638,1,WT,A
25.49696,3.238559229,1.406488403,1,WT,A
25.52227,3.239551404,1.406919299,1,WT,A
25.57581,3.241646983,1.407829397,1,WT,A
25.61543,3.243194904,1.408501651,1,WT,A
25.64086,3.244187173,1.408932587,1,WT,A
25.64105,3.244194583,1.408935806,1,WT,A
25.65387,3.244694437,1.40915289,1,WT,A
25.70656,3.246746212,1.410043964,1,WT,A
25.72098,3.247307001,1.410287512,1,WT,A
25.73303,3.247775381,1.410490926,1,WT,A
25.80131,3.250425266,1.411641757,1,WT,A
25.98711,3.257600646,1.414757985,1,WT,A
26.01643,3.258728262,1.415247702,1,WT,A
26.04148,3.259690651,1.415665663,1,WT,A
