raw,ln,LOG10,cellid,gt,ms
69.38197,4.239627035,1.841246627,1,WT,A
20.57156,3.023909539,1.313267227,1,WT,A
48.38223,3.879132598,1.684685882,1,WT,A
61.77962,4.123573537,1.790845233,1,WT,A
76.36277,4.335495274,1.882881674,1,WT,A
35.08371,3.55773692,1.545105512,1,WT,A
27.15987,3.301740516,1.433927687,1,WT,A
54.42404,3.996805968,1.735790777,1,WT,A
53.4501,3.978748508,1.727948522,1,WT,A
59.63387,4.088223701,1.775492994,1,WT,A
69.66747,4.243733494,1.843030039,1,WT,A
44.59725,3.797672198,1.64930808,1,WT,A
34.43068,3.538948027,1.5369456,1,WT,A
29.63377,3.388914589,1.471786906,1,WT,A
32.85613,3.492138333,1.516616408,1,WT,A
99.46257,4.599781392,1.997659677,1,WT,A
70.19778,4.251316687,1.846323378,1,WT,A
33.50751,3.511769593,1.525142156,1,WT,A
43.63891,3.775949184,1.639873894,1,WT,A
38.77472,3.657768488,1.58854867,1,WT,A
70.7116,4.258609633,1.849490664,1,WT,A
61.55302,4.119898917,1.789249366,1,WT,A
73.27779,4.294257562,1.864972363,1,WT,A
44.30867,3.791180369,1.646488714,1,WT,A
54.48028,3.997838801,1.736239331,1,WT,A
67.68258,4.214828835,1.830476905,1,WT,A
43.68573,3.777021504,1.640339597,1,WT,A
29.00228,3.367374448,1.462432141,1,WT,A
42.08961,3.739800917,1.624174902,1,WT,A
67.13631,4.20672503,1.826957468,1,WT,A
99.69426,4.602108103,1.998670154,1,WT,A
85.36365,4.446920366,1.931272976,1,WT,A
96.04377,4.564804025,1.982469199,1,WT,A
31.7236,3.457060883,1.501382465,1,WT,A
42.75087,3.755389546,1.630944957,1,WT,A
21.84665,3.084047592,1.339384851,1,WT,A
45.40091,3.815532149,1.657064558,1,WT,A
44.40987,3.793461742,1.647479502,1,WT,A
55.17594,4.010526989,1.741749741,1,WT,A
91.01849,4.511062673,1.959129626,1,WT,A
42.86073,3.757956022,1.632059564,1,WT,A
53.76386,3.984601494,1.730490442,1,WT,A
102.0595,4.625555977,2.008853436,1,WT,A
39.6739,3.680693541,1.598504894,1,WT,A
37.2087,3.616542605,1.570644497,1,WT,A
32.63772,3.485468675,1.513719812,1,WT,A
59.15611,4.080179882,1.771999608,1,WT,A
40.48516,3.700935487,1.60729586,1,WT,A
55.60303,4.018237696,1.745098458,1,WT,A
46.15979,3.832109073,1.664263824,1,WT,A
28.023,3.333025602,1.447514627,1,WT,A
84.66494,4.438701584,1.927703605,1,WT,A
54.50303,3.998256296,1.736420647,1,WT,A
33.11733,3.50005671,1.520055316,1,WT,A
26.90135,3.292176471,1.429774075,1,WT,A
47.26338,3.855735788,1.674524777,1,WT,A
121.103,4.796641423,2.083154902,1,WT,A
40.25642,3.695269494,1.60483515,1,WT,A
40.26693,3.695530537,1.60494852,1,WT,A
26.46797,3.275935323,1.422720634,1,WT,A
47.46388,3.859969001,1.676363237,1,WT,A
34.011,3.526684002,1.531619401,1,WT,A
118.3051,4.773266881,2.073003467,1,WT,A
55.14783,4.010017398,1.741528428,1,WT,A
54.00605,3.989096077,1.732442414,1,WT,A
122.9605,4.811863166,2.08976562,1,WT,A
41.34584,3.721971812,1.61643182,1,WT,A
27.7345,3.322677126,1.443020341,1,WT,A
45.84899,3.82535317,1.661329773,1,WT,A
41.91684,3.735687655,1.622388535,1,WT,A
70.39147,4.254072091,1.847520035,1,WT,A
39.48209,3.675847151,1.596400134,1,WT,A
65.94979,4.188893695,1.819213417,1,WT,A
29.65664,3.389686046,1.472121945,1,WT,A
96.78199,4.572460923,1.985794548,1,WT,A
63.05576,4.144019414,1.799724765,1,WT,A
51.4108,3.939848267,1.711054362,1,WT,A
54.77042,4.003150267,1.738546071,1,WT,A
49.67968,3.905595996,1.69617879,1,WT,A
36.33489,3.592778437,1.56032385,1,WT,A
23.15093,3.142034953,1.364568442,1,WT,A
201.4021,5.305303407,2.304063995,1,WT,A
59.73668,4.089946237,1.776241082,1,WT,A
111.1372,4.710765474,2.045859451,1,WT,A
59.87934,4.092331537,1.777277005,1,WT,A
59.61551,4.087915775,1.775359264,1,WT,A
51.24579,3.936633468,1.709658193,1,WT,A
37.96836,3.636753181,1.579421839,1,WT,A
29.86827,3.396796713,1.475210069,1,WT,A
23.58403,3.160569788,1.372618019,1,WT,A
39.62304,3.679410767,1.597947793,1,WT,A
24.45863,3.196983119,1.388432127,1,WT,A
81.02414,4.394747135,1.90861443,1,WT,A
32.10004,3.468857276,1.506505574,1,WT,A
91.53676,4.51674064,1.961595536,1,WT,A
42.55039,3.750689021,1.628903545,1,WT,A
18.96904,2.942808176,1.278045352,1,WT,A
51.69285,3.945319474,1.713430477,1,WT,A
35.43093,3.567585167,1.549382552,1,WT,A
45.89709,3.826401716,1.661785151,1,WT,A
50.15993,3.915216501,1.700356922,1,WT,A
25.01328,3.219406884,1.398170645,1,WT,A
60.70978,4.106104805,1.783258659,1,WT,A
33.89232,3.52318844,1.530101298,1,WT,A
124.1295,4.821325375,2.093875006,1,WT,A
27.71288,3.321897287,1.442681661,1,WT,A
28.75891,3.358947632,1.458772422,1,WT,A
35.00185,3.555400917,1.544090999,1,WT,A
30.68777,3.423864204,1.486965331,1,WT,A
51.82688,3.947908934,1.714555065,1,WT,A
67.55489,4.212940453,1.829656791,1,WT,A
41.63755,3.729002404,1.619485167,1,WT,A
39.72615,3.682009661,1.599076478,1,WT,A
51.55368,3.942623595,1.712259671,1,WT,A
33.00235,3.496578771,1.518544866,1,WT,A
53.84856,3.986175662,1.731174094,1,WT,A
77.37787,4.348700822,1.888616771,1,WT,A
35.36805,3.56580887,1.548611116,1,WT,A
26.64288,3.282521948,1.425581169,1,WT,A
45.81923,3.824703872,1.661047787,1,WT,A
37.39597,3.621562945,1.572824803,1,WT,A
38.51252,3.650983383,1.585601937,1,WT,A
40.12507,3.692001326,1.603415803,1,WT,A
19.10139,2.949761107,1.281064972,2,WT,A
67.17059,4.207235503,1.827179163,2,WT,A
29.34114,3.378990627,1.467476984,2,WT,A
47.28568,3.856207501,1.674729639,2,WT,A
35.42055,3.56729216,1.549255301,2,WT,A
35.16467,3.560041885,1.546106546,2,WT,A
18.8655,2.937334857,1.27566832,2,WT,A
12.64623,2.537359147,1.101961076,2,WT,A
43.98797,3.783916187,1.64333392,2,WT,A
23.65182,3.163440068,1.373864565,2,WT,A
14.88483,2.700342574,1.172743879,2,WT,A
24.41471,3.195185819,1.38765157,2,WT,A
16.4155,2.79822601,1.215254115,2,WT,A
138.0209,4.927405123,2.139944855,2,WT,A
45.08927,3.808644302,1.654073204,2,WT,A
16.72239,2.81674854,1.223298348,2,WT,A
30.72315,3.425016442,1.487465741,2,WT,A
19.95718,2.993588978,1.300099174,2,WT,A
16.87748,2.825980189,1.227307602,2,WT,A
14.76728,2.692413923,1.16930051,2,WT,A
87.64002,4.473237743,1.942702468,2,WT,A
13.54998,2.606385071,1.131938654,2,WT,A
15.07341,2.712932264,1.178211512,2,WT,A
34.26395,3.534093781,1.534837428,2,WT,A
52.54031,3.961580685,1.720492631,2,WT,A
58.7688,4.073611102,1.769146823,2,WT,A
21.24053,3.055911149,1.327165349,2,WT,A
19.85793,2.988603424,1.297933975,2,WT,A
42.77996,3.756069769,1.631240374,2,WT,A
20.27164,3.009222865,1.306888885,2,WT,A
17.68711,2.872836126,1.247656877,2,WT,A
20.28347,3.009806269,1.307142254,2,WT,A
11.25306,2.420640092,1.051270634,2,WT,A
41.30352,3.720947726,1.615987065,2,WT,A
14.12405,2.647879018,1.149959246,2,WT,A
18.45554,2.915364596,1.266126757,2,WT,A
30.30868,3.41143414,1.481567022,2,WT,A
18.94842,2.941720551,1.277573002,2,WT,A
59.99092,4.094193217,1.778085522,2,WT,A
77.64404,4.352134792,1.890108125,2,WT,A
30.18384,3.407306682,1.47977449,2,WT,A
29.91339,3.398306206,1.475865633,2,WT,A
17.23188,2.846761157,1.236332662,2,WT,A
16.97752,2.831890116,1.229874251,2,WT,A
17.5233,2.863531424,1.243615896,2,WT,A
12.2961,2.509282139,1.089767386,2,WT,A
37.52316,3.624958342,1.574299405,2,WT,A
30.71794,3.424846849,1.487392088,2,WT,A
163.6729,5.097869924,2.213976777,2,WT,A
17.83368,2.881088804,1.25124097,2,WT,A
27.39719,3.310440453,1.437706022,2,WT,A
77.32461,4.348012275,1.888317738,2,WT,A
70.71111,4.258602703,1.849487655,2,WT,A
17.81403,2.879986349,1.250762179,2,WT,A
26.89237,3.291842603,1.429629078,2,WT,A
27.26856,3.30573439,1.435662204,2,WT,A
11.28431,2.423413265,1.052475008,2,WT,A
12.64578,2.537323563,1.101945622,2,WT,A
85.50945,4.448626896,1.932014113,2,WT,A
33.22617,3.503337818,1.521480283,2,WT,A
14.19988,2.653233514,1.152284674,2,WT,A
51.87863,3.948906952,1.714988499,2,WT,A
46.15485,3.832002048,1.664217344,2,WT,A
22.99675,3.135352902,1.361666464,2,WT,A
20.21826,3.006586156,1.305743777,2,WT,A
46.71666,3.844100846,1.669471785,2,WT,A
55.74837,4.020848172,1.746232174,2,WT,A
21.22872,3.055354982,1.326923809,2,WT,A
13.99877,2.638969469,1.146089878,2,WT,A
38.1964,3.64274127,1.582022433,2,WT,A
84.82808,4.44062662,1.928539637,2,WT,A
36.59842,3.60000507,1.563462337,2,WT,A
25.90596,3.254473058,1.413399691,2,WT,A
223.1091,5.407660889,2.348517284,2,WT,A
18.86415,2.937263295,1.275637241,2,WT,A
32.65206,3.485907947,1.513910586,2,WT,A
23.59456,3.161016177,1.372811883,2,WT,A
15.41883,2.73558949,1.18805142,2,WT,A
23.19179,3.143798337,1.36533427,2,WT,A
12.78958,2.548630777,1.106856283,2,WT,A
22.75852,3.124939581,1.357144016,2,WT,A
41.37024,3.722561782,1.61668804,2,WT,A
29.51977,3.385060208,1.470112969,2,WT,A
13.94673,2.635245072,1.144472393,2,WT,A
17.26553,2.848712028,1.237179914,2,WT,A
40.75251,3.707517433,1.610154363,2,WT,A
10.15788,2.318249759,1.006803078,2,WT,A
32.2254,3.472754961,1.508198317,2,WT,A
26.96369,3.294491146,1.430779325,2,WT,A
12.20861,2.502141441,1.086666221,2,WT,A
36.66255,3.601755798,1.564222668,2,WT,A
17.74475,2.876089698,1.249069885,2,WT,A
18.05247,2.893282518,1.256536632,2,WT,A
28.19904,3.339287935,1.450234324,2,WT,A
24.68996,3.206396683,1.392520386,2,WT,A
22.64068,3.119748288,1.354889467,2,WT,A
23.12471,3.140901743,1.364076295,2,WT,A
12.56728,2.531096611,1.099241291,2,WT,A
15.95215,2.769593616,1.202819225,2,WT,A
39.04092,3.664610327,1.591520043,2,WT,A
55.88408,4.023279545,1.747288106,2,WT,A
21.82602,3.083102836,1.338974549,2,WT,A
28.72167,3.35765189,1.458209688,2,WT,A
18.18373,2.900527238,1.259682974,2,WT,A
76.09507,4.33198348,1.881356521,2,WT,A
41.95902,3.736693428,1.622825336,2,WT,A
73.7449,4.30061184,1.867731991,2,WT,A
25.45559,3.236935365,1.405783167,2,WT,A
15.43933,2.73691815,1.18862845,2,WT,A
39.26892,3.670433366,1.594048957,2,WT,A
36.78139,3.604992011,1.565628138,2,WT,A
15.08239,2.713527838,1.178470167,2,WT,A
21.31537,3.059428409,1.328692876,2,WT,A
15.84709,2.762985887,1.199949524,2,WT,A
16.98147,2.83212275,1.229975282,2,WT,A
17.19628,2.844693081,1.235434508,2,WT,A
15.95397,2.769707701,1.202868771,2,WT,A
29.64416,3.389265141,1.471939149,2,WT,A
22.82754,3.127967702,1.358459112,2,WT,A
28.0022,3.332283079,1.447192153,2,WT,A
22.82839,3.128004937,1.358475283,2,WT,A
13.23551,2.582903369,1.121740681,2,WT,A
184.8537,5.219564701,2.266828148,2,WT,A
43.64802,3.77615792,1.639964548,2,WT,A
28.02672,3.333158341,1.447572275,2,WT,A
14.62076,2.682442437,1.164969948,2,WT,A
90.77306,4.508362546,1.957956976,2,WT,A
10.8056,2.380064518,1.033648887,2,WT,A
76.6894,4.339763498,1.88473534,2,WT,A
35.59816,3.572293951,1.551427551,2,WT,A
17.16973,2.84314795,1.234763466,2,WT,A
78.28065,4.360300446,1.893654423,2,WT,A
32.60885,3.484583724,1.513335483,2,WT,A
37.0369,3.611914713,1.568634629,2,WT,A
18.09805,2.895804198,1.257631784,2,WT,A
33.82145,3.521095217,1.529192223,2,WT,A
40.41907,3.699301703,1.606586317,2,WT,A
18.41539,2.913186728,1.265180921,2,WT,A
22.42734,3.11028075,1.350777767,2,WT,A
53.11628,3.972483473,1.725227652,2,WT,A
45.43866,3.816363285,1.657425515,2,WT,A
271.6802,5.604625639,2.434057988,2,WT,A
190.9162,5.251834588,2.280842782,2,WT,A
49.04866,3.892812867,1.690627147,2,WT,A
28.70405,3.357038228,1.457943178,2,WT,A
24.89308,3.214589853,1.396078635,2,WT,A
20.34487,3.012828792,1.308454919,2,WT,A
27.84338,3.326595236,1.444721955,2,WT,A
40.55172,3.702578196,1.60800928,2,WT,A
27.60569,3.318021911,1.440998607,2,WT,A
18.28394,2.906023079,1.262069787,2,WT,A
35.9814,3.583002138,1.556078057,2,WT,A
46.24968,3.834054545,1.665108732,2,WT,A
28.13848,3.337138035,1.449300634,2,WT,A
101.9316,4.624302,2.008308841,2,WT,A
17.95596,2.887922093,1.254208629,2,WT,A
9.93351,2.29591389,0.997102733,2,WT,A
100.1978,4.607146232,2.000858186,2,WT,A
15.97745,2.771178353,1.203507467,2,WT,A
58.21169,4.064086194,1.765010208,2,WT,A
34.95377,3.554026331,1.543494024,2,WT,A
22.30236,3.104692502,1.348350822,2,WT,A
27.53942,3.315618433,1.439954789,2,WT,A
28.07076,3.334728465,1.448254171,2,WT,A
42.04483,3.73873643,1.623712601,2,WT,A
78.66691,4.36522261,1.895792092,2,WT,A
42.45505,3.748445869,1.627929357,2,WT,A
18.43933,2.914485883,1.265745137,2,WT,A
14.91282,2.702221246,1.173559776,2,WT,A
15.70695,2.75410329,1.196091861,2,WT,A
11.35879,2.429991894,1.05533207,2,WT,A
26.44564,3.275091305,1.422354082,2,WT,A
31.65109,3.454772587,1.500388671,2,WT,A
22.25843,3.102720813,1.347494528,2,WT,A
19.59017,2.97502791,1.292038205,2,WT,A
15.37979,2.73305431,1.186950406,2,WT,A
57.47764,4.051396003,1.759498928,2,WT,A
24.55639,3.200972106,1.390164522,2,WT,A
72.04897,4.277346027,1.857627777,2,WT,A
191.6274,5.255552862,2.282457607,2,WT,A
19.24157,2.957073043,1.284240505,2,WT,A
14.06819,2.64391622,1.148238225,2,WT,A
107.9292,4.681475457,2.033138958,2,WT,A
36.07972,3.585730935,1.557263159,2,WT,A
53.42118,3.978207297,1.727713477,2,WT,A
22.07187,3.094303947,1.34383913,2,WT,A
99.55284,4.600688558,1.998053654,2,WT,A
14.87411,2.699622118,1.172430989,2,WT,A
21.20219,3.054104478,1.326380722,2,WT,A
29.34657,3.379175674,1.467557349,2,WT,A
100.426,4.609421138,2.001846165,2,WT,A
58.29614,4.065535882,1.765639799,2,WT,A
25.08318,3.222197502,1.399382595,2,WT,A
989.9053,6.897609282,2.995593649,2,WT,A
30.79563,3.427372797,1.488489093,2,WT,A
23.79372,3.16942168,1.376462347,2,WT,A
33.28289,3.505043451,1.52222103,2,WT,A
24.76801,3.209552901,1.393891114,2,WT,A
24.01001,3.178470827,1.380392341,2,WT,A
12.16116,2.498247267,1.084975002,2,WT,A
40.63531,3.704637393,1.608903577,2,WT,A
10.06243,2.308808686,1.002702872,2,WT,A
17.19023,2.844341199,1.235281687,2,WT,A
22.92519,3.132236306,1.360312944,2,WT,A
35.95959,3.582395808,1.555814731,2,WT,A
22.31859,3.105419963,1.348666754,2,WT,A
26.8329,3.289628747,1.428667612,2,WT,A
24.85797,3.213178425,1.39546566,2,WT,A
16.84588,2.824106117,1.226493703,2,WT,A
26.85712,3.290530963,1.42905944,2,WT,A
100.8317,4.61345279,2.003597089,2,WT,A
24.00148,3.178115495,1.380238022,2,WT,A
19.94384,2.992920324,1.299808781,2,WT,A
21.62048,3.073641014,1.334865332,2,WT,A
23.6169,3.161962557,1.373222891,2,WT,A
42.34517,3.745854365,1.626803881,2,WT,A
91.69994,4.518521725,1.962369052,2,WT,A
121.4786,4.799738116,2.084499778,2,WT,A
33.2063,3.502739617,1.521220487,2,WT,A
31.61972,3.453780977,1.49995802,2,WT,A
163.1215,5.094495322,2.212511206,2,WT,A
46.36064,3.836450823,1.666149423,2,WT,A
23.09089,3.139438167,1.363440672,2,WT,A
31.21221,3.440809364,1.49432452,2,WT,A
19.90798,2.991120656,1.299027196,2,WT,A
30.79824,3.427457545,1.488525899,2,WT,A
37.02482,3.611588499,1.568492956,2,WT,A
26.77727,3.287553393,1.427766298,2,WT,A
20.99775,3.044415289,1.322172761,2,WT,A
16.32087,2.792444657,1.212743306,2,WT,A
48.63894,3.884424445,1.686984102,2,WT,A
87.92722,4.476509427,1.944123342,2,WT,A
21.70771,3.077667497,1.336614011,2,WT,A
12.59959,2.533664274,1.100356413,2,WT,A
19.38948,2.964730651,1.287566162,2,WT,A
52.20196,3.955120042,1.71768681,2,WT,A
15.29455,2.727496556,1.184536704,2,WT,A
11.94526,2.480334547,1.077195607,2,WT,A
23.35111,3.15064452,1.36830753,2,WT,A
14.51429,2.675133681,1.161795796,2,WT,A
37.9574,3.636464478,1.579296457,2,WT,A
17.20707,2.845320346,1.235706925,2,WT,A
18.19161,2.900960499,1.259871137,2,WT,A
28.04433,3.333786472,1.447845069,2,WT,A
23.57033,3.159988718,1.372365663,2,WT,A
33.9727,3.525557261,1.531130064,2,WT,A
26.11349,3.262452039,1.416864918,2,WT,A
22.40792,3.109414468,1.350401545,2,WT,A
27.48466,3.313628031,1.439090369,2,WT,A
154.5935,5.040799091,2.18919123,2,WT,A
118.5399,4.775249613,2.073864557,2,WT,A
23.2645,3.146928594,1.366693723,2,WT,A
19.86491,2.988954859,1.298086602,2,WT,A
50.73335,3.926583485,1.70529354,2,WT,A
47.4961,3.860647602,1.67665795,2,WT,A
26.93596,3.293462197,1.430332458,2,WT,A
57.52868,4.052283606,1.759884409,2,WT,A
33.59712,3.514440349,1.526302051,2,WT,A
35.46431,3.568526839,1.549791515,2,WT,A
60.62727,4.104744792,1.782668013,2,WT,A
15.28873,2.727115956,1.184371411,2,WT,A
47.55567,3.861901025,1.677202305,2,WT,A
27.54717,3.315899808,1.440076989,2,WT,A
25.5011,3.238721588,1.406558914,2,WT,A
25.99223,3.257797647,1.414843541,2,WT,A
18.51261,2.918452122,1.267467652,2,WT,A
24.56754,3.201426059,1.390361672,2,WT,A
39.10472,3.666243176,1.592229181,2,WT,A
27.09592,3.299383163,1.432903901,2,WT,A
11.77633,2.466091585,1.071009967,2,WT,A
16.01307,2.773405264,1.204474602,2,WT,A
41.68901,3.730237545,1.620021582,2,WT,A
50.19826,3.915980365,1.700688664,2,WT,A
16.82913,2.823111313,1.226061665,2,WT,A
53.48014,3.97931037,1.728192535,2,WT,A
24.96826,3.217605418,1.397388278,2,WT,A
12.20039,2.501467918,1.086373714,2,WT,A
58.03661,4.061074018,1.763702037,2,WT,A
58.9082,4.0759803,1.770175753,2,WT,A
20.15079,3.003243494,1.304292077,2,WT,A
13.67802,2.615790165,1.136023234,2,WT,A
21.63389,3.074261067,1.335134617,2,WT,A
13.03786,2.567857433,1.115206313,2,WT,A
16.48501,2.802451483,1.217089215,2,WT,A
19.82641,2.987014887,1.297244083,2,WT,A
25.78862,3.249933309,1.411428103,2,WT,A
27.67863,3.320660635,1.44214459,2,WT,A
21.39533,3.063172674,1.330318989,2,WT,A
22.77929,3.12585179,1.357540184,2,WT,A
32.76549,3.489375827,1.515416667,2,WT,A
49.53082,3.902595102,1.694875518,2,WT,A
25.60085,3.242625554,1.408254385,2,WT,A
35.08346,3.557729794,1.545102418,2,WT,A
32.23055,3.472914761,1.508267717,2,WT,A
18.68941,2.927957053,1.271595591,2,WT,A
63.12473,4.14511261,1.800199534,2,WT,A
18.53955,2.919906288,1.268099189,2,WT,A
18.746,2.930980396,1.272908613,2,WT,A
59.63071,4.08817071,1.77546998,2,WT,A
28.20583,3.339528694,1.450338884,2,WT,A
114.0733,4.736841224,2.057184005,2,WT,A
19.5485,2.972898557,1.291113439,2,WT,A
14.10333,2.64641094,1.149321668,2,WT,A
18.19211,2.900987984,1.259883073,2,WT,A
50.58227,3.92360112,1.703998315,2,WT,A
21.87147,3.085183048,1.339877973,2,WT,A
19.67004,2.979096666,1.293805243,2,WT,A
13.80026,2.624687433,1.139887269,2,WT,A
15.9535,2.769678241,1.202855977,2,WT,A
207.4368,5.334826715,2.316885804,2,WT,A
28.8295,3.361399168,1.45983711,2,WT,A
61.89188,4.125388992,1.791633675,2,WT,A
97.09942,4.575735402,1.987216636,2,WT,A
39.68968,3.681091204,1.598677597,2,WT,A
26.93299,3.293351929,1.43028457,2,WT,A
21.61884,3.073565157,1.334832387,2,WT,A
99.19384,4.597075916,1.996484703,2,WT,A
121.2583,4.797922981,2.083711475,2,WT,A
29.33673,3.378840315,1.467411704,2,WT,A
23.3056,3.148693675,1.367460288,2,WT,A
52.23299,3.955714288,1.717944887,2,WT,A
296.2707,5.691273563,2.471688704,2,WT,A
231.2094,5.443323793,2.364005487,2,WT,A
29.28352,3.3770249,1.46662328,2,WT,A
33.20637,3.502741725,1.521221403,2,WT,A
35.19283,3.560842369,1.546454192,2,WT,A
293.234,5.680970925,2.467214325,2,WT,A
21.09616,3.049091033,1.324203411,2,WT,A
53.15835,3.973275195,1.725571492,2,WT,A
31.87008,3.461667639,1.503383154,2,WT,A
26.32289,3.270438903,1.420333569,2,WT,A
19.90462,2.990951866,1.298953891,2,WT,A
31.01244,3.434388414,1.491535937,2,WT,A
17.72362,2.874898213,1.24855243,2,WT,A
73.79303,4.301264283,1.868015343,2,WT,A
54.98575,4.007074061,1.740250153,2,WT,A
31.7526,3.457974612,1.501779292,2,WT,A
33.66825,3.516555257,1.527220543,2,WT,A
83.095,4.419984532,1.919574892,2,WT,A
20.23884,3.007603531,1.306185617,2,WT,A
41.792,3.732704934,1.621093155,2,WT,A
41.33997,3.721829829,1.616370157,2,WT,A
48.92964,3.890383348,1.68957202,2,WT,A
66.13624,4.191716857,1.820439501,2,WT,A
15.86148,2.763893528,1.200343708,2,WT,A
16.83,2.823163008,1.226084116,2,WT,A
31.96228,3.464556458,1.504637752,2,WT,A
38.75344,3.657219526,1.588310259,2,WT,A
24.33568,3.191943586,1.386243486,2,WT,A
26.73234,3.285874068,1.427036976,2,WT,A
104.3336,4.647593458,2.018424193,2,WT,A
25.67075,3.245352211,1.409438557,2,WT,A
148.5528,5.000940451,2.171880842,2,WT,A
38.10312,3.640296169,1.580960538,2,WT,A
11.51286,2.443464671,1.061183224,2,WT,A
117.492,4.766370246,2.070008297,2,WT,A
24.27717,3.189536403,1.385198059,2,WT,A
20.5754,3.024096187,1.313348287,2,WT,A
32.3511,3.476648023,1.509889052,2,WT,A
79.16773,4.371568766,1.898548192,2,WT,A
17.20409,2.845147146,1.235631706,2,WT,A
81.22019,4.397163862,1.909664001,2,WT,A
27.8161,3.32561499,1.444296239,2,WT,A
20.59749,3.025169224,1.313814301,2,WT,A
107.5595,4.678044183,2.031648775,2,WT,A
19.11976,2.950722355,1.281482437,2,WT,A
30.72613,3.425113433,1.487507864,2,WT,A
17.52408,2.863575935,1.243635227,2,WT,A
23.06573,3.138347966,1.362967204,2,WT,A
46.59917,3.84158273,1.668378181,2,WT,A
44.59331,3.797583848,1.64926971,2,WT,A
16.47558,2.801879285,1.216840712,2,WT,A
31.86674,3.461562833,1.503337637,2,WT,A
40.09455,3.691240415,1.603085344,2,WT,A
19.91766,2.991606775,1.299238315,2,WT,A
24.76643,3.209489107,1.393863409,2,WT,A
31.07354,3.436356653,1.492390732,2,WT,A
17.31838,2.851768365,1.238507265,2,WT,A
22.73369,3.123847965,1.356669934,2,WT,A
37.61831,3.6274909,1.575399281,2,WT,A
28.12054,3.33650027,1.449023656,2,WT,A
13.70519,2.617774593,1.136885061,2,WT,A
38.02925,3.6383556,1.58011776,2,WT,A
17.87137,2.883199991,1.252157846,2,WT,A
22.9997,3.135481172,1.361722171,2,WT,A
17.27509,2.849265579,1.237420319,2,WT,A
26.68101,3.283952076,1.426202266,2,WT,A
21.89888,3.086435494,1.340421904,2,WT,A
36.61019,3.600326617,1.563601983,2,WT,A
37.10115,3.613647966,1.569387371,2,WT,A
14.79211,2.694093931,1.170030128,2,WT,A
19.76855,2.984092291,1.295974815,2,WT,A
18.7721,2.932371725,1.273512859,2,WT,A
29.74623,3.392702401,1.473431932,2,WT,A
45.95507,3.82766418,1.662333432,2,WT,A
11.46496,2.439295427,1.059372544,2,WT,A
13.90398,2.63217513,1.143139134,2,WT,A
23.88556,3.173274092,1.378135428,2,WT,A
25.59512,3.242401708,1.40815717,2,WT,A
30.0011,3.401234048,1.477137179,2,WT,A
28.38423,3.345833709,1.453077117,2,WT,A
22.25986,3.102785057,1.347522429,2,WT,A
27.05456,3.297855568,1.432240475,2,WT,A
21.95416,3.088956643,1.341516825,2,WT,A
35.15587,3.559791603,1.54599785,2,WT,A
98.68399,4.591922725,1.994246701,2,WT,A
70.96417,4.262175102,1.851039128,2,WT,A
26.19798,3.265682309,1.418267806,2,WT,A
12.27124,2.507258313,1.08888845,2,WT,A
22.21405,3.100724972,1.346627745,2,WT,A
162.9529,5.093461202,2.212062094,2,WT,A
152.0155,5.023982489,2.181887872,2,WT,A
69.30994,4.23858833,1.840795523,2,WT,A
50.11779,3.914376035,1.699991912,2,WT,A
12.54159,2.529050321,1.098352599,2,WT,A
14.45519,2.67105352,1.160023804,2,WT,A
21.39229,3.063030577,1.330257277,2,WT,A
14.68683,2.686951174,1.166928068,2,WT,A
21.57849,3.071696985,1.334021051,2,WT,A
31.34151,3.444943417,1.496119916,2,WT,A
19.23428,2.956694104,1.284075934,2,WT,A
10.24795,2.327077686,1.010636998,2,WT,A
114.1112,4.737173412,2.057328272,2,WT,A
14.47102,2.672148029,1.160499144,2,WT,A
20.49992,3.020420984,1.311752166,2,WT,A
32.26413,3.473956087,1.508719959,2,WT,A
45.53499,3.818481041,1.658345246,2,WT,A
36.92869,3.608988756,1.567363902,2,WT,A
29.09322,3.370505157,1.463791791,2,WT,A
20.03716,2.99758855,1.301836166,2,WT,A
12.4851,2.524535933,1.096392025,2,WT,A
262.831,5.57151124,2.419676587,2,WT,A
10.86061,2.385142482,1.035854219,2,WT,A
24.02061,3.178912212,1.380584032,2,WT,A
21.62395,3.073801497,1.334935028,2,WT,A
19.09761,2.949563196,1.28097902,2,WT,A
28.62226,3.354184737,1.456703922,2,WT,A
20.97351,3.043260213,1.321671117,2,WT,A
20.55865,3.023281777,1.312994593,2,WT,A
93.4739,4.537682253,1.970690363,2,WT,A
55.71559,4.02026,1.745976734,2,WT,A
20.40377,3.015719688,1.309710419,2,WT,A
18.884,2.938315003,1.276093992,2,WT,A
33.09227,3.49929972,1.519726559,2,WT,A
18.72014,2.92959995,1.272309092,2,WT,A
35.16213,3.559969651,1.546075175,2,WT,A
19.96681,2.994071395,1.300308685,2,WT,A
14.38311,2.666054602,1.157852802,2,WT,A
21.27789,3.057668505,1.327928559,2,WT,A
14.806,2.695032504,1.170437745,2,WT,A
16.02761,2.77431286,1.204868766,2,WT,A
19.23461,2.95671126,1.284083385,2,WT,A
40.75064,3.707471545,1.610134434,2,WT,A
53.25119,3.975020152,1.726329317,2,WT,A
24.15984,3.184691751,1.383094054,2,WT,A
66.43062,4.196158095,1.822368306,2,WT,A
21.78317,3.081137653,1.338121081,2,WT,A
33.95874,3.525146258,1.530951568,2,WT,A
34.85399,3.551167621,1.542252502,2,WT,A
23.8997,3.173865907,1.37839245,2,WT,A
